run_id,brush_speed_rpm,contact_force_n,chem_type,chem_conc_pct,megasonic_w,megasonic_khz,di_temp_c,rinse_s,dry_type
RUN-002076,220,5,acidic,0.337,150,800,21.97,20,Marangoni
RUN-002077,240,7,acidic,0.439,0,0,22.032,30,Marangoni
RUN-002078,220,9,acidic,0.595,150,800,21.812,30,SR
RUN-002079,240,7,acidic,0.398,150,1000,21.733,30,Marangoni
RUN-002080,200,5,alkaline,0.855,250,800,21.712,30,SR
RUN-002081,200,9,acidic,0.433,150,1000,21.748,40,SR
RUN-002082,200,5,acidic,0.436,250,800,22.108,30,Marangoni
RUN-002083,220,7,acidic,0.286,0,0,21.893,30,SR
RUN-002084,240,9,alkaline,0.971,150,800,22.374,40,SR
RUN-002085,220,7,alkaline,0.988,250,800,22.5,20,SR
RUN-002086,220,9,acidic,0.463,250,800,22.319,20,Marangoni
RUN-002087,240,5,acidic,0.442,250,800,21.988,20,Marangoni
RUN-002088,200,7,alkaline,1.08,0,0,22.675,30,Marangoni
RUN-002089,240,5,acidic,0.402,150,1000,21.903,40,Marangoni
RUN-002090,200,5,acidic,0.436,150,800,22.084,30,Marangoni
RUN-002091,220,9,acidic,0.562,0,0,22.062,40,SR
RUN-002092,240,7,alkaline,1.11,150,1000,22.088,40,Marangoni
RUN-002093,240,5,acidic,0.488,0,0,22.041,20,SR
RUN-002094,220,9,acidic,0.535,0,0,22.016,20,SR
RUN-002095,220,7,acidic,0.522,250,1000,22.181,30,Marangoni
RUN-002096,220,9,acidic,0.692,150,800,22.249,20,SR
RUN-002097,240,7,alkaline,1.021,150,800,22.238,40,Marangoni
RUN-002098,200,9,acidic,0.335,250,1000,21.919,40,SR
RUN-002099,240,5,acidic,0.523,150,1000,21.939,20,SR
RUN-002100,220,5,alkaline,0.743,0,0,22.005,20,SR
RUN-002101,220,7,alkaline,1.06,150,1000,22.315,20,Marangoni
RUN-002102,240,7,alkaline,1.055,0,0,22.884,20,Marangoni
RUN-002103,200,5,acidic,0.644,0,0,22.493,30,Marangoni
RUN-002104,240,7,alkaline,0.991,150,1000,22.221,30,SR
RUN-002105,200,9,acidic,0.471,250,800,22.178,20,Marangoni
RUN-002106,200,9,acidic,0.56,250,1000,22.325,40,SR
RUN-002107,200,5,acidic,0.587,250,800,21.979,40,SR
RUN-002108,220,9,acidic,0.454,0,0,22.179,20,Marangoni
RUN-002109,200,9,acidic,0.561,0,0,22.173,30,Marangoni
RUN-002110,220,7,alkaline,1.09,250,1000,22.695,30,SR
RUN-002111,220,9,alkaline,0.937,150,1000,22.413,40,SR
RUN-002112,240,5,alkaline,0.982,250,1000,22.845,30,SR
RUN-002113,200,7,alkaline,0.929,250,800,22.406,40,SR
RUN-002114,220,7,alkaline,0.947,150,800,22.295,40,SR
RUN-002115,240,7,acidic,0.451,150,1000,22.318,40,Marangoni
RUN-002116,200,5,acidic,0.583,250,800,22.388,30,SR
RUN-002117,220,7,alkaline,0.988,0,0,22.794,30,SR
RUN-002118,200,5,acidic,0.702,250,1000,22.285,20,Marangoni
RUN-002119,200,5,acidic,0.567,250,1000,22.239,20,Marangoni
RUN-002120,200,9,acidic,0.339,150,1000,22.097,40,SR
RUN-002121,240,7,acidic,0.582,250,1000,22.145,20,Marangoni
RUN-002122,240,7,acidic,0.461,150,1000,22.855,20,Marangoni
RUN-002123,200,5,alkaline,1.091,150,800,21.86,30,SR
RUN-002124,240,9,acidic,0.534,0,0,22.078,20,SR
RUN-002125,240,9,acidic,0.598,250,1000,21.758,30,SR
RUN-002126,200,7,alkaline,1.109,250,800,22.443,30,SR
RUN-002127,240,9,alkaline,0.988,0,0,22.517,20,Marangoni
RUN-002128,220,5,alkaline,0.98,150,1000,22.543,40,SR
RUN-002129,240,5,acidic,0.416,0,0,22.491,30,Marangoni
RUN-002130,240,5,acidic,0.628,250,800,22.273,20,SR
RUN-002131,200,9,acidic,0.525,0,0,22.515,40,Marangoni
RUN-002132,220,9,acidic,0.566,250,1000,22.05,40,SR
RUN-002133,240,7,alkaline,0.939,150,800,22.249,20,Marangoni
RUN-002134,240,7,acidic,0.507,150,1000,21.889,40,Marangoni
RUN-002135,220,9,alkaline,1.216,0,0,22.34,40,Marangoni
RUN-002136,240,9,alkaline,0.85,150,1000,22.05,30,Marangoni
RUN-002137,240,9,alkaline,1.051,250,1000,22.339,30,SR
RUN-002138,200,7,acidic,0.569,250,800,21.998,20,Marangoni
RUN-002139,200,5,acidic,0.581,250,1000,21.964,20,SR
RUN-002140,220,9,acidic,0.455,0,0,22.118,30,Marangoni
RUN-002141,220,5,acidic,0.496,250,1000,22.378,20,SR
RUN-002142,220,9,alkaline,0.962,150,800,21.693,30,Marangoni
RUN-002143,240,7,acidic,0.468,150,800,21.559,20,SR
RUN-002144,200,7,acidic,0.576,250,1000,22.477,40,SR
RUN-002145,200,5,acidic,0.474,250,1000,22.064,20,SR
RUN-002146,200,7,acidic,0.662,0,0,21.921,30,SR
RUN-002147,220,9,acidic,0.261,250,1000,21.761,30,Marangoni
RUN-002148,240,7,acidic,0.922,150,1000,21.998,40,SR
RUN-002149,240,5,alkaline,1.083,250,1000,21.559,40,SR
RUN-002150,220,7,acidic,0.46,250,800,21.863,40,SR
RUN-002151,200,5,acidic,0.405,150,800,21.52,40,Marangoni
RUN-002152,220,5,acidic,0.509,250,800,21.9,30,Marangoni
RUN-002153,220,9,acidic,0.357,250,800,21.667,40,SR
RUN-002154,220,7,acidic,0.578,0,0,21.717,30,Marangoni
RUN-002155,240,7,acidic,0.508,0,0,22.4,20,SR
RUN-002156,240,9,alkaline,1.165,150,800,21.873,30,SR
RUN-002157,200,5,alkaline,0.986,0,0,21.811,30,Marangoni
RUN-002158,240,5,alkaline,1.137,0,0,21.494,30,Marangoni
RUN-002159,200,7,alkaline,0.989,250,800,21.494,30,SR
RUN-002160,200,5,alkaline,1.032,0,0,22.15,20,SR
RUN-002161,240,9,acidic,0.447,0,0,22.772,40,Marangoni
RUN-002162,240,7,acidic,0.516,150,800,22.558,40,SR
RUN-002163,200,9,alkaline,1.191,250,800,21.761,30,Marangoni
RUN-002164,240,7,acidic,0.511,250,800,22.542,20,SR
RUN-002165,240,5,acidic,0.425,150,1000,22.34,20,Marangoni
RUN-002166,220,9,acidic,0.429,250,1000,22.53,30,Marangoni
RUN-002167,240,5,acidic,0.601,0,0,22.166,40,SR
RUN-002168,200,9,acidic,0.539,250,800,21.985,30,SR
RUN-002169,220,9,alkaline,0.917,150,800,22.192,40,SR
RUN-002170,240,9,acidic,0.474,150,800,21.663,20,Marangoni
RUN-002171,240,9,acidic,0.58,250,1000,22.463,30,SR
RUN-002172,200,5,alkaline,1.091,250,1000,22.262,30,SR
RUN-002173,240,5,alkaline,1.115,0,0,21.775,20,SR
RUN-002174,200,5,alkaline,1.116,0,0,22.94,30,SR
RUN-002175,240,9,alkaline,1.081,250,1000,22.4,20,Marangoni
RUN-002176,200,5,acidic,0.502,150,1000,22.508,20,SR
RUN-002177,220,9,acidic,0.605,250,1000,22.378,40,Marangoni
RUN-002178,220,5,alkaline,1.025,150,1000,22.591,30,SR
RUN-002179,200,9,alkaline,1.065,250,1000,22.316,20,SR
RUN-002180,200,9,acidic,0.374,150,800,22.244,20,Marangoni
RUN-002181,220,5,alkaline,1.087,150,800,21.767,30,Marangoni
RUN-002182,200,9,alkaline,0.888,0,0,22.648,40,SR
RUN-002183,240,5,acidic,0.445,250,800,22.312,40,Marangoni
RUN-002184,220,9,acidic,0.54,150,800,22.612,20,SR
RUN-002185,200,9,acidic,0.429,250,1000,22.387,40,SR
RUN-002186,240,7,acidic,0.589,250,800,22.699,30,Marangoni
RUN-002187,240,7,acidic,0.408,150,1000,22.203,20,SR
RUN-002188,220,7,acidic,0.461,150,800,21.902,30,Marangoni
RUN-002189,240,5,alkaline,1.176,150,800,22.317,20,Marangoni
RUN-002190,200,5,acidic,0.376,0,0,22.077,30,SR
RUN-002191,200,9,alkaline,1.0,0,0,21.757,20,Marangoni
RUN-002192,220,7,alkaline,0.942,0,0,21.951,40,Marangoni
RUN-002193,240,7,acidic,0.499,0,0,22.16,20,SR
RUN-002194,220,9,alkaline,1.019,150,800,22.761,40,Marangoni
RUN-002195,240,9,alkaline,1.21,150,800,22.299,40,SR
RUN-002196,220,5,alkaline,0.911,0,0,22.103,40,SR
RUN-002197,200,5,acidic,0.348,0,0,22.334,40,Marangoni
RUN-002198,240,5,acidic,0.376,0,0,22.518,30,Marangoni
RUN-002199,220,9,acidic,0.541,0,0,22.516,30,SR
RUN-002200,240,5,acidic,0.457,0,0,22.615,20,Marangoni
RUN-002201,240,5,acidic,0.673,0,0,22.261,40,SR
RUN-002202,220,5,acidic,0.442,250,800,22.238,20,Marangoni
RUN-002203,220,5,acidic,0.456,0,0,21.823,30,Marangoni
RUN-002204,200,5,acidic,0.508,250,1000,22.319,40,Marangoni
RUN-002205,240,7,acidic,0.502,0,0,21.711,30,Marangoni
RUN-002206,240,9,acidic,0.392,0,0,21.884,40,Marangoni
RUN-002207,240,5,acidic,0.508,250,1000,22.034,40,Marangoni
RUN-002208,220,9,alkaline,1.089,0,0,21.62,40,Marangoni
RUN-002209,240,7,acidic,0.286,250,1000,21.906,30,Marangoni
RUN-002210,220,7,alkaline,1.087,0,0,22.318,20,Marangoni
RUN-002211,240,9,alkaline,0.957,0,0,22.104,40,SR
RUN-002212,240,7,alkaline,1.066,250,1000,21.43,40,SR
RUN-002213,220,9,acidic,0.488,0,0,22.52,30,Marangoni
RUN-002214,220,5,acidic,0.597,0,0,21.664,20,Marangoni
RUN-002215,220,9,alkaline,1.133,150,800,21.797,30,Marangoni
RUN-002216,240,7,alkaline,0.894,0,0,21.954,40,SR
RUN-002217,240,5,acidic,0.433,250,800,21.585,30,SR
RUN-002218,220,5,acidic,0.501,150,800,21.957,40,SR
RUN-002219,220,7,alkaline,1.008,150,1000,20.787,40,Marangoni
RUN-002220,220,9,acidic,0.58,0,0,21.147,30,Marangoni
RUN-002221,220,7,alkaline,0.981,0,0,21.612,40,Marangoni
RUN-002222,200,5,alkaline,0.938,0,0,21.89,30,SR
RUN-002223,200,5,alkaline,0.992,250,800,21.871,40,SR
RUN-002224,240,5,alkaline,0.944,0,0,21.706,20,Marangoni
RUN-002225,220,7,alkaline,0.939,0,0,22.209,30,SR
RUN-002226,240,7,acidic,0.519,0,0,21.597,30,SR
RUN-002227,200,7,acidic,0.562,150,1000,21.616,40,Marangoni
RUN-002228,220,9,alkaline,0.862,0,0,21.663,40,SR
RUN-002229,220,5,acidic,0.539,0,0,21.971,30,SR
RUN-002230,240,9,acidic,0.479,0,0,21.801,30,Marangoni
RUN-002231,220,5,alkaline,1.204,150,1000,21.528,30,Marangoni
RUN-002232,200,7,acidic,0.557,250,1000,21.756,20,Marangoni
RUN-002233,200,7,alkaline,1.157,150,1000,21.544,40,Marangoni
RUN-002234,240,5,acidic,0.52,150,800,21.793,20,SR
RUN-002235,220,7,alkaline,1.005,250,1000,21.558,20,SR
RUN-002236,240,7,acidic,0.501,150,800,21.469,40,Marangoni
RUN-002237,220,7,acidic,0.317,150,1000,21.674,30,Marangoni
RUN-002238,220,5,alkaline,0.943,150,1000,21.543,40,Marangoni
RUN-002239,220,7,acidic,0.414,150,1000,21.222,30,Marangoni
RUN-002240,240,9,acidic,0.589,0,0,21.623,30,Marangoni
RUN-002241,200,9,acidic,0.345,0,0,22.033,40,Marangoni
RUN-002242,240,5,acidic,0.547,250,1000,21.791,40,Marangoni
RUN-002243,200,7,alkaline,0.85,0,0,22.083,30,SR
RUN-002244,240,7,acidic,0.593,0,0,21.486,30,Marangoni
RUN-002245,240,7,acidic,0.537,150,800,21.426,30,SR
RUN-002246,240,5,acidic,0.418,250,800,21.558,30,SR
RUN-002247,240,7,alkaline,0.75,150,1000,21.635,20,Marangoni
RUN-002248,220,5,acidic,0.534,0,0,21.893,20,SR
RUN-002249,200,9,alkaline,0.995,0,0,21.373,20,SR
RUN-002250,220,9,acidic,0.607,150,1000,22.103,30,Marangoni
RUN-002251,200,5,acidic,0.447,250,800,21.522,30,SR
RUN-002252,240,7,acidic,0.699,150,1000,21.315,40,Marangoni
RUN-002253,240,9,acidic,0.446,150,1000,21.885,20,Marangoni
RUN-002254,240,7,acidic,0.456,250,800,21.664,30,Marangoni
RUN-002255,200,9,acidic,0.605,250,800,21.213,30,Marangoni
RUN-002256,240,7,acidic,0.531,250,1000,21.432,30,SR
RUN-002257,200,9,acidic,0.41,0,0,22.048,30,SR
RUN-002258,220,5,acidic,0.492,150,800,21.977,40,SR
RUN-002259,240,5,alkaline,0.88,250,1000,21.884,40,SR
RUN-002260,240,9,alkaline,1.109,0,0,21.676,40,Marangoni
RUN-002261,220,9,acidic,0.591,250,800,21.849,20,Marangoni
RUN-002262,220,9,acidic,0.472,250,800,22.404,40,Marangoni
RUN-002263,200,9,acidic,0.466,150,800,21.237,30,Marangoni
RUN-002264,240,5,acidic,0.576,0,0,22.047,20,Marangoni
RUN-002265,220,5,acidic,0.513,250,1000,22.242,30,Marangoni
RUN-002266,200,9,acidic,0.412,150,800,21.542,30,SR
RUN-002267,240,9,acidic,0.643,150,1000,21.614,20,Marangoni
RUN-002268,200,5,acidic,0.468,250,1000,21.99,40,Marangoni
RUN-002269,200,5,acidic,0.302,150,1000,22.418,20,SR
RUN-002270,200,7,alkaline,1.008,0,0,21.403,40,Marangoni
RUN-002271,240,5,acidic,0.445,250,1000,22.202,30,Marangoni
RUN-002272,220,7,acidic,0.505,150,800,22.097,30,SR
RUN-002273,200,9,acidic,0.592,150,1000,21.798,40,Marangoni
RUN-002274,220,5,alkaline,0.99,250,1000,22.068,40,Marangoni
RUN-002275,220,5,acidic,0.699,0,0,21.847,40,SR
RUN-002276,240,7,alkaline,0.958,0,0,21.707,40,SR
RUN-002277,200,7,acidic,0.423,250,1000,21.936,20,Marangoni
RUN-002278,220,5,alkaline,0.969,150,1000,22.27,40,SR
RUN-002279,220,9,alkaline,0.973,150,800,22.137,30,SR
RUN-002280,240,5,acidic,0.422,0,0,22.776,40,Marangoni
RUN-002281,200,5,acidic,0.584,250,800,21.656,20,Marangoni
RUN-002282,240,5,acidic,0.472,150,1000,22.343,20,Marangoni
RUN-002283,220,5,alkaline,1.183,0,0,22.151,20,SR
RUN-002284,200,9,alkaline,1.04,0,0,21.83,40,Marangoni
RUN-002285,200,9,acidic,0.674,150,800,21.834,20,Marangoni
RUN-002286,200,9,alkaline,1.136,250,800,21.946,40,Marangoni
RUN-002287,200,7,acidic,0.504,150,1000,21.725,40,Marangoni
RUN-002288,220,9,alkaline,0.932,250,1000,21.962,40,Marangoni
RUN-002289,240,7,acidic,0.451,250,1000,21.95,20,SR
RUN-002290,200,9,alkaline,1.114,0,0,21.78,20,SR
RUN-002291,200,5,alkaline,1.004,150,1000,21.804,40,SR
RUN-002292,200,9,acidic,0.437,0,0,21.915,40,Marangoni
RUN-002293,220,5,alkaline,0.946,150,800,21.524,40,Marangoni
RUN-002294,240,5,acidic,0.515,250,800,21.227,20,Marangoni
RUN-002295,240,5,acidic,0.43,0,0,21.847,40,Marangoni
RUN-002296,220,9,acidic,0.568,250,1000,21.003,20,Marangoni
RUN-002297,240,7,acidic,0.537,0,0,22.04,20,Marangoni
RUN-002298,200,7,alkaline,1.106,250,800,21.644,20,SR
RUN-002299,220,5,alkaline,0.946,150,800,21.63,40,Marangoni
RUN-002300,220,7,alkaline,0.801,250,800,21.862,20,SR
RUN-002301,220,5,acidic,0.716,150,1000,21.718,40,SR
RUN-002302,220,9,acidic,0.54,150,800,21.762,20,Marangoni
RUN-002303,200,7,acidic,0.495,250,1000,21.484,30,Marangoni
RUN-002304,200,5,alkaline,0.907,150,1000,22.286,20,Marangoni
RUN-002305,220,9,acidic,0.631,0,0,22.172,20,Marangoni
RUN-002306,200,9,acidic,0.46,150,800,22.183,20,Marangoni
RUN-002307,240,5,acidic,0.516,150,1000,21.298,30,SR
RUN-002308,200,7,acidic,0.509,250,1000,21.72,40,SR
RUN-002309,200,9,alkaline,1.002,150,1000,21.727,20,Marangoni
RUN-002310,220,9,acidic,0.548,250,800,21.104,40,Marangoni
RUN-002311,220,5,alkaline,0.856,250,1000,21.863,20,SR
RUN-002312,200,7,acidic,0.685,150,1000,21.548,40,Marangoni
RUN-002313,200,5,acidic,0.525,0,0,21.765,20,Marangoni
RUN-002314,220,7,acidic,0.631,0,0,21.632,20,SR
RUN-002315,220,9,alkaline,1.112,0,0,22.137,40,SR
RUN-002316,240,5,alkaline,1.272,250,1000,21.802,30,Marangoni
RUN-002317,240,9,acidic,0.382,150,1000,21.873,40,Marangoni
RUN-002318,200,7,acidic,0.461,150,800,21.537,20,Marangoni
RUN-002319,240,7,acidic,0.551,0,0,21.407,40,SR
RUN-002320,200,5,alkaline,1.027,150,800,21.991,40,Marangoni
RUN-002321,220,5,acidic,0.599,150,1000,21.95,20,SR
RUN-002322,220,5,acidic,0.483,150,800,21.762,40,Marangoni
RUN-002323,240,5,alkaline,0.969,250,1000,21.775,30,Marangoni
RUN-002324,220,7,acidic,0.61,250,1000,22.043,40,SR
RUN-002325,240,5,acidic,0.395,250,800,21.5,40,Marangoni
RUN-002326,240,7,acidic,0.72,150,800,21.582,40,Marangoni
RUN-002327,220,9,alkaline,0.749,150,1000,21.321,20,Marangoni
RUN-002328,200,7,alkaline,1.089,0,0,21.913,20,SR
RUN-002329,220,5,acidic,0.475,250,800,22.259,30,SR
RUN-002330,200,5,alkaline,1.035,0,0,21.71,20,Marangoni
RUN-002331,240,5,acidic,0.32,0,0,21.89,40,SR
RUN-002332,200,5,alkaline,0.989,150,800,22.22,40,Marangoni
RUN-002333,200,5,alkaline,0.996,0,0,22.005,40,SR
RUN-002334,200,5,acidic,0.522,0,0,21.622,30,SR
RUN-002335,200,7,acidic,0.45,150,800,22.475,30,SR
RUN-002336,240,5,acidic,0.448,0,0,21.88,20,SR
RUN-002337,200,5,alkaline,1.015,0,0,22.467,20,SR
RUN-002338,220,9,alkaline,1.183,0,0,21.936,20,SR
RUN-002339,200,7,acidic,0.429,150,1000,22.201,30,Marangoni
RUN-002340,240,7,alkaline,0.931,0,0,21.915,30,SR
RUN-002341,200,5,alkaline,1.134,0,0,22.364,40,SR
RUN-002342,240,5,acidic,0.65,250,1000,22.544,40,SR
RUN-002343,240,9,acidic,0.37,250,1000,22.432,40,SR
RUN-002344,240,7,acidic,0.47,250,800,22.43,40,SR
RUN-002345,240,9,alkaline,0.956,150,800,21.818,40,SR
RUN-002346,200,9,acidic,0.135,250,800,22.306,30,SR
RUN-002347,200,5,acidic,0.599,150,1000,22.442,20,SR
RUN-002348,220,7,acidic,0.621,250,800,22.997,40,SR
RUN-002349,200,5,alkaline,0.939,250,800,22.581,20,Marangoni
RUN-002350,240,5,acidic,0.408,150,1000,22.373,30,Marangoni
RUN-002351,220,9,acidic,0.537,250,1000,22.709,30,Marangoni
RUN-002352,240,9,acidic,0.309,0,0,22.394,40,SR
RUN-002353,200,5,alkaline,1.153,250,1000,22.005,40,Marangoni
RUN-002354,200,7,acidic,0.457,250,1000,22.447,30,SR
RUN-002355,240,5,alkaline,1.16,0,0,22.013,30,SR
RUN-002356,220,9,acidic,0.523,150,1000,22.561,40,SR
RUN-002357,220,9,acidic,0.524,0,0,22.253,40,Marangoni
RUN-002358,200,5,acidic,0.548,0,0,22.422,20,SR
RUN-002359,220,9,acidic,0.43,250,800,22.662,40,Marangoni
RUN-002360,220,7,acidic,0.542,250,1000,22.7,40,SR
RUN-002361,220,9,acidic,0.43,0,0,22.024,20,Marangoni
RUN-002362,220,7,acidic,0.362,150,800,22.346,30,Marangoni
RUN-002363,200,5,alkaline,0.822,250,800,21.927,40,SR
RUN-002364,220,5,acidic,0.68,250,800,22.256,20,Marangoni
RUN-002365,240,7,acidic,0.543,0,0,22.335,20,Marangoni
RUN-002366,200,5,acidic,0.501,250,1000,22.922,20,Marangoni
RUN-002367,240,9,acidic,0.476,150,1000,22.19,20,SR
RUN-002368,200,9,alkaline,1.002,250,800,22.044,30,SR
RUN-002369,240,7,acidic,0.397,150,800,22.307,30,Marangoni
RUN-002370,220,5,acidic,0.54,0,0,22.141,30,Marangoni
RUN-002371,220,7,acidic,0.549,250,1000,21.905,30,SR
RUN-002372,240,7,acidic,0.547,250,1000,22.7,30,SR
RUN-002373,220,5,alkaline,0.869,150,1000,22.037,30,Marangoni
RUN-002374,220,7,alkaline,1.054,150,800,21.986,30,Marangoni
RUN-002375,200,7,acidic,0.347,0,0,22.352,20,SR
RUN-002376,200,7,acidic,0.377,0,0,22.355,30,Marangoni
RUN-002377,200,5,acidic,0.375,150,1000,21.851,30,SR
RUN-002378,220,9,acidic,0.522,250,800,22.128,40,SR
RUN-002379,220,9,alkaline,1.051,150,800,22.592,40,Marangoni
RUN-002380,220,7,acidic,0.528,0,0,21.954,20,SR
RUN-002381,200,7,acidic,0.461,250,1000,22.415,40,SR
RUN-002382,200,5,acidic,0.532,0,0,21.936,30,SR
RUN-002383,240,7,acidic,0.438,0,0,21.618,20,Marangoni
RUN-002384,240,7,acidic,0.633,150,1000,22.123,20,Marangoni
RUN-002385,240,5,acidic,0.407,250,800,22.227,30,SR
RUN-002386,200,5,acidic,0.56,250,800,22.098,40,Marangoni
RUN-002387,240,9,acidic,0.536,0,0,22.341,20,SR
RUN-002388,220,9,alkaline,1.02,150,800,21.731,40,SR
RUN-002389,200,7,alkaline,1.004,150,800,22.28,30,Marangoni
RUN-002390,220,7,alkaline,1.053,0,0,21.702,20,Marangoni
RUN-002391,220,5,acidic,0.512,0,0,21.625,30,SR
RUN-002392,240,7,acidic,0.381,250,800,22.174,30,SR
RUN-002393,200,9,alkaline,0.958,0,0,21.886,30,Marangoni
RUN-002394,200,9,alkaline,1.087,150,800,22.461,40,Marangoni
RUN-002395,240,7,acidic,0.616,150,1000,22.033,30,SR
RUN-002396,200,9,acidic,0.493,0,0,21.434,40,Marangoni
RUN-002397,200,5,alkaline,1.247,250,800,21.754,30,Marangoni
RUN-002398,240,9,acidic,0.677,250,1000,21.79,20,Marangoni
RUN-002399,200,7,acidic,0.464,0,0,22.148,40,Marangoni
RUN-002400,200,5,acidic,0.446,150,800,21.879,40,SR
RUN-002401,220,5,alkaline,0.965,250,1000,22.351,40,SR
RUN-002402,200,5,acidic,0.567,250,1000,21.921,40,SR
RUN-002403,200,9,alkaline,0.902,150,800,22.491,20,Marangoni
RUN-002404,240,9,acidic,0.532,250,800,22.146,30,Marangoni
RUN-002405,200,9,alkaline,1.162,250,800,22.28,20,Marangoni
RUN-002406,240,7,acidic,0.518,250,1000,22.178,20,Marangoni
RUN-002407,240,7,acidic,0.257,250,800,22.357,40,Marangoni
RUN-002408,220,5,acidic,0.314,150,800,22.139,20,SR
RUN-002409,220,5,acidic,0.725,0,0,22.256,30,SR
RUN-002410,200,7,acidic,0.466,0,0,22.38,40,SR
RUN-002411,240,9,acidic,0.568,0,0,22.246,40,Marangoni
RUN-002412,200,9,acidic,0.328,150,1000,22.537,20,Marangoni
RUN-002413,220,7,acidic,0.424,150,800,22.067,20,SR
RUN-002414,240,5,acidic,0.695,150,1000,22.549,30,Marangoni
RUN-002415,220,9,acidic,0.352,250,1000,22.376,40,SR
RUN-002416,200,5,acidic,0.501,0,0,22.497,40,Marangoni
RUN-002417,200,9,acidic,0.505,250,800,22.438,30,Marangoni
RUN-002418,200,5,alkaline,0.841,250,800,22.302,20,SR
RUN-002419,220,5,acidic,0.515,150,1000,22.651,30,Marangoni
RUN-002420,200,5,acidic,0.393,250,1000,22.615,30,Marangoni
RUN-002421,220,5,acidic,0.636,150,1000,22.204,20,Marangoni
RUN-002422,200,7,acidic,0.633,0,0,22.594,20,Marangoni
RUN-002423,240,9,acidic,0.583,250,800,21.849,40,Marangoni
RUN-002424,240,5,alkaline,1.093,0,0,22.634,20,SR
RUN-002425,200,7,acidic,0.3,0,0,22.851,40,Marangoni
RUN-002426,220,7,acidic,0.6,250,800,22.68,30,Marangoni
RUN-002427,240,5,alkaline,1.051,150,1000,22.187,40,Marangoni
RUN-002428,220,7,alkaline,0.886,0,0,22.702,20,Marangoni
RUN-002429,240,9,acidic,0.604,0,0,22.391,40,Marangoni
RUN-002430,240,7,acidic,0.631,0,0,22.234,40,Marangoni
RUN-002431,240,7,acidic,0.674,250,800,22.483,20,Marangoni
RUN-002432,200,5,acidic,0.576,150,800,22.411,40,Marangoni
RUN-002433,240,7,acidic,0.458,0,0,22.403,40,SR
RUN-002434,200,7,acidic,0.386,250,800,22.222,40,SR
RUN-002435,220,7,acidic,0.575,0,0,22.159,20,SR
RUN-002436,240,5,acidic,0.522,250,800,21.726,30,SR
RUN-002437,220,9,acidic,0.376,250,1000,22.193,20,SR
RUN-002438,220,9,acidic,0.565,0,0,22.226,30,SR
RUN-002439,240,5,acidic,0.45,250,800,21.855,30,Marangoni
RUN-002440,220,9,acidic,0.426,150,1000,22.289,30,SR
RUN-002441,240,5,acidic,0.411,0,0,21.725,30,Marangoni
RUN-002442,220,9,acidic,0.581,250,1000,22.242,40,Marangoni
RUN-002443,200,5,alkaline,1.012,150,800,21.975,20,Marangoni
RUN-002444,200,7,alkaline,1.082,150,1000,22.181,30,SR
RUN-002445,200,5,acidic,0.458,0,0,22.534,30,SR
RUN-002446,240,7,alkaline,1.11,150,1000,22.341,20,Marangoni
RUN-002447,240,5,acidic,0.483,0,0,22.398,30,Marangoni
RUN-002448,220,9,alkaline,1.09,0,0,21.652,20,SR
RUN-002449,220,9,acidic,0.616,0,0,21.986,40,SR
RUN-002450,200,5,alkaline,1.057,0,0,21.888,40,Marangoni
RUN-002451,220,9,alkaline,0.883,150,1000,21.799,40,SR
RUN-002452,220,9,acidic,0.554,250,1000,22.186,40,SR
RUN-002453,220,5,acidic,0.342,0,0,22.165,20,Marangoni
RUN-002454,240,9,alkaline,0.963,0,0,22.207,40,SR
RUN-002455,240,5,acidic,0.52,150,800,22.015,40,SR
RUN-002456,240,5,alkaline,0.948,150,800,22.072,40,SR
RUN-002457,200,7,alkaline,0.984,0,0,22.272,40,Marangoni
RUN-002458,200,5,acidic,0.394,0,0,21.857,30,SR
RUN-002459,200,5,acidic,0.387,250,800,21.219,20,Marangoni
RUN-002460,240,7,acidic,0.484,0,0,22.176,30,Marangoni
RUN-002461,220,9,acidic,0.42,250,1000,21.892,20,SR
RUN-002462,200,9,alkaline,0.805,0,0,21.949,40,SR
RUN-002463,240,5,acidic,0.538,150,800,21.621,40,SR
RUN-002464,240,7,alkaline,0.817,0,0,21.884,20,SR
RUN-002465,240,7,acidic,0.587,0,0,21.398,20,Marangoni
RUN-002466,200,5,acidic,0.635,0,0,21.86,20,SR
RUN-002467,240,9,alkaline,1.107,250,800,21.203,30,Marangoni
RUN-002468,200,9,alkaline,0.881,250,1000,21.571,30,Marangoni
RUN-002469,200,9,acidic,0.568,250,800,21.703,30,Marangoni
RUN-002470,240,5,acidic,0.527,0,0,21.633,40,Marangoni
RUN-002471,220,5,alkaline,0.828,150,800,21.658,20,SR
RUN-002472,240,5,acidic,0.564,150,1000,21.663,30,Marangoni
RUN-002473,240,5,alkaline,0.868,0,0,21.687,40,SR
RUN-002474,220,5,alkaline,0.979,0,0,21.76,20,Marangoni
RUN-002475,220,9,acidic,0.571,0,0,21.108,30,SR
RUN-002476,220,9,acidic,0.49,150,1000,21.901,40,SR
RUN-002477,200,7,acidic,0.492,250,800,22.068,40,Marangoni
RUN-002478,200,7,acidic,0.447,250,800,21.536,30,Marangoni
RUN-002479,240,5,alkaline,1.042,0,0,21.727,40,Marangoni
RUN-002480,240,7,acidic,0.39,250,1000,21.294,20,Marangoni
RUN-002481,220,5,acidic,0.582,0,0,21.432,30,SR
