run_id,grid_x,grid_y,pattern_density_pct
RUN-001648,2,0,31.164
RUN-001648,2,1,51.76
RUN-001648,2,2,19.971
RUN-001648,2,3,21.952
RUN-001648,2,4,48.848
RUN-001648,3,0,50.475
RUN-001648,3,1,10.397
RUN-001648,3,2,42.343
RUN-001648,3,3,43.639
RUN-001648,3,4,15.449
RUN-001648,4,0,34.851
RUN-001648,4,1,31.128
RUN-001648,4,2,20.662
RUN-001648,4,3,22.426
RUN-001648,4,4,19.604
RUN-001649,0,0,43.336
RUN-001649,0,1,14.407
RUN-001649,0,2,39.412
RUN-001649,0,3,16.695
RUN-001649,0,4,34.56
RUN-001649,1,0,29.122
RUN-001649,1,1,20.671
RUN-001649,1,2,27.447
RUN-001649,1,3,14.989
RUN-001649,1,4,40.341
RUN-001649,2,0,23.512
RUN-001649,2,1,35.479
RUN-001649,2,2,43.666
RUN-001649,2,3,42.601
RUN-001649,2,4,18.876
RUN-001649,3,0,24.419
RUN-001649,3,1,29.885
RUN-001649,3,2,29.015
RUN-001649,3,3,19.915
RUN-001649,3,4,21.808
RUN-001649,4,0,17.989
RUN-001649,4,1,25.599
RUN-001649,4,2,41.804
RUN-001649,4,3,35.3
RUN-001649,4,4,30.551
RUN-001650,0,0,37.781
RUN-001650,0,1,41.184
RUN-001650,0,2,43.13
RUN-001650,0,3,27.547
RUN-001650,0,4,46.177
RUN-001650,1,0,18.944
RUN-001650,1,1,35.666
RUN-001650,1,2,22.928
RUN-001650,1,3,38.696
RUN-001650,1,4,37.481
RUN-001650,2,0,45.176
RUN-001650,2,1,47.81
RUN-001650,2,2,67.658
RUN-001650,2,3,33.659
RUN-001650,2,4,44.843
RUN-001650,3,0,46.73
RUN-001650,3,1,37.471
RUN-001650,3,2,22.914
RUN-001650,3,3,47.691
RUN-001650,3,4,33.659
RUN-001650,4,0,35.092
RUN-001650,4,1,40.807
RUN-001650,4,2,52.918
RUN-001650,4,3,25.729
RUN-001650,4,4,51.983
RUN-001651,0,0,45.35
RUN-001651,0,1,53.423
RUN-001651,0,2,37.995
RUN-001651,0,3,22.241
RUN-001651,0,4,49.437
RUN-001651,1,0,17.91
RUN-001651,1,1,32.457
RUN-001651,1,2,39.339
RUN-001651,1,3,38.949
RUN-001651,1,4,49.26
RUN-001651,2,0,38.082
RUN-001651,2,1,47.691
RUN-001651,2,2,64.331
RUN-001651,2,3,34.981
RUN-001651,2,4,43.149
RUN-001651,3,0,17.992
RUN-001651,3,1,36.152
RUN-001651,3,2,43.122
RUN-001651,3,3,30.833
RUN-001651,3,4,48.142
RUN-001651,4,0,40.95
RUN-001651,4,1,42.144
RUN-001651,4,2,34.771
RUN-001651,4,3,54.179
RUN-001651,4,4,45.542
RUN-001652,0,0,41.916
RUN-001652,0,1,34.981
RUN-001652,0,2,53.38
RUN-001652,0,3,33.564
RUN-001652,0,4,38.641
RUN-001652,1,0,18.438
RUN-001652,1,1,30.358
RUN-001652,1,2,39.937
RUN-001652,1,3,18.008
RUN-001652,1,4,24.264
RUN-001652,2,0,31.742
RUN-001652,2,1,22.983
RUN-001652,2,2,13.935
RUN-001652,2,3,23.056
RUN-001652,2,4,28.635
RUN-001652,3,0,29.086
RUN-001652,3,1,6.864
RUN-001652,3,2,19.078
RUN-001652,3,3,38.421
RUN-001652,3,4,15.269
RUN-001652,4,0,27.864
RUN-001652,4,1,38.224
RUN-001652,4,2,17.587
RUN-001652,4,3,36.576
RUN-001652,4,4,15.668
RUN-001653,0,0,21.63
RUN-001653,0,1,34.724
RUN-001653,0,2,29.625
RUN-001653,0,3,33.194
RUN-001653,0,4,22.93
RUN-001653,1,0,48.196
RUN-001653,1,1,43.523
RUN-001653,1,2,33.645
RUN-001653,1,3,22.254
RUN-001653,1,4,15.03
RUN-001653,2,0,28.789
RUN-001653,2,1,38.27
RUN-001653,2,2,47.266
RUN-001653,2,3,28.101
RUN-001653,2,4,36.685
RUN-001653,3,0,37.533
RUN-001653,3,1,21.887
RUN-001653,3,2,9.61
RUN-001653,3,3,16.583
RUN-001653,3,4,39.015
RUN-001653,4,0,26.28
RUN-001653,4,1,36.716
RUN-001653,4,2,20.399
RUN-001653,4,3,23.765
RUN-001653,4,4,29.504
RUN-001654,0,0,26.824
RUN-001654,0,1,43.528
RUN-001654,0,2,44.882
RUN-001654,0,3,43.592
RUN-001654,0,4,50.467
RUN-001654,1,0,53.074
RUN-001654,1,1,53.521
RUN-001654,1,2,23.924
RUN-001654,1,3,35.454
RUN-001654,1,4,53.344
RUN-001654,2,0,34.967
RUN-001654,2,1,35.439
RUN-001654,2,2,37.526
RUN-001654,2,3,29.931
RUN-001654,2,4,48.192
RUN-001654,3,0,47.852
RUN-001654,3,1,37.463
RUN-001654,3,2,27.497
RUN-001654,3,3,54.301
RUN-001654,3,4,23.129
RUN-001654,4,0,33.372
RUN-001654,4,1,42.593
RUN-001654,4,2,31.778
RUN-001654,4,3,5.0
RUN-001654,4,4,45.857
RUN-001655,0,0,28.267
RUN-001655,0,1,51.204
RUN-001655,0,2,39.747
RUN-001655,0,3,40.491
RUN-001655,0,4,56.126
RUN-001655,1,0,37.42
RUN-001655,1,1,39.085
RUN-001655,1,2,44.018
RUN-001655,1,3,40.929
RUN-001655,1,4,32.114
RUN-001655,2,0,26.295
RUN-001655,2,1,56.614
RUN-001655,2,2,46.295
RUN-001655,2,3,49.119
RUN-001655,2,4,43.734
RUN-001655,3,0,55.894
RUN-001655,3,1,43.59
RUN-001655,3,2,34.809
RUN-001655,3,3,50.943
RUN-001655,3,4,51.149
RUN-001655,4,0,23.863
RUN-001655,4,1,33.353
RUN-001655,4,2,41.861
RUN-001655,4,3,34.762
RUN-001655,4,4,28.551
RUN-001656,0,0,46.018
RUN-001656,0,1,19.445
RUN-001656,0,2,24.682
RUN-001656,0,3,31.151
RUN-001656,0,4,43.694
RUN-001656,1,0,39.392
RUN-001656,1,1,36.368
RUN-001656,1,2,37.82
RUN-001656,1,3,39.514
RUN-001656,1,4,21.195
RUN-001656,2,0,51.442
RUN-001656,2,1,44.188
RUN-001656,2,2,29.722
RUN-001656,2,3,25.044
RUN-001656,2,4,28.514
RUN-001656,3,0,20.72
RUN-001656,3,1,36.483
RUN-001656,3,2,38.688
RUN-001656,3,3,42.061
RUN-001656,3,4,42.367
RUN-001656,4,0,24.078
RUN-001656,4,1,22.484
RUN-001656,4,2,33.774
RUN-001656,4,3,33.538
RUN-001656,4,4,14.227
RUN-001657,0,0,17.634
RUN-001657,0,1,14.585
RUN-001657,0,2,25.169
RUN-001657,0,3,24.153
RUN-001657,0,4,29.071
RUN-001657,1,0,21.066
RUN-001657,1,1,44.796
RUN-001657,1,2,31.807
RUN-001657,1,3,20.919
RUN-001657,1,4,37.023
RUN-001657,2,0,25.283
RUN-001657,2,1,19.58
RUN-001657,2,2,32.643
RUN-001657,2,3,35.944
RUN-001657,2,4,23.368
RUN-001657,3,0,26.725
RUN-001657,3,1,22.149
RUN-001657,3,2,12.93
RUN-001657,3,3,30.474
RUN-001657,3,4,28.389
RUN-001657,4,0,35.478
RUN-001657,4,1,49.205
RUN-001657,4,2,38.966
RUN-001657,4,3,43.529
RUN-001657,4,4,23.23
RUN-001658,0,0,31.317
RUN-001658,0,1,33.479
RUN-001658,0,2,5.0
RUN-001658,0,3,34.983
RUN-001658,0,4,24.422
RUN-001658,1,0,40.041
RUN-001658,1,1,17.363
RUN-001658,1,2,15.603
RUN-001658,1,3,28.314
RUN-001658,1,4,25.656
RUN-001658,2,0,31.993
RUN-001658,2,1,41.503
RUN-001658,2,2,32.369
RUN-001658,2,3,27.135
RUN-001658,2,4,30.744
RUN-001658,3,0,62.023
RUN-001658,3,1,21.888
RUN-001658,3,2,30.184
RUN-001658,3,3,46.365
RUN-001658,3,4,24.059
RUN-001658,4,0,57.575
RUN-001658,4,1,38.71
RUN-001658,4,2,22.109
RUN-001658,4,3,31.559
RUN-001658,4,4,35.862
RUN-001659,0,0,51.655
RUN-001659,0,1,39.559
RUN-001659,0,2,39.976
RUN-001659,0,3,30.577
RUN-001659,0,4,29.738
RUN-001659,1,0,22.172
RUN-001659,1,1,52.556
RUN-001659,1,2,31.185
RUN-001659,1,3,31.049
RUN-001659,1,4,51.212
RUN-001659,2,0,34.374
RUN-001659,2,1,29.547
RUN-001659,2,2,37.144
RUN-001659,2,3,45.487
RUN-001659,2,4,34.776
RUN-001659,3,0,39.543
RUN-001659,3,1,49.923
RUN-001659,3,2,49.24
RUN-001659,3,3,28.192
RUN-001659,3,4,39.566
RUN-001659,4,0,51.47
RUN-001659,4,1,29.802
RUN-001659,4,2,41.801
RUN-001659,4,3,47.774
RUN-001659,4,4,51.551
RUN-001660,0,0,32.268
RUN-001660,0,1,15.208
RUN-001660,0,2,9.783
RUN-001660,0,3,27.617
RUN-001660,0,4,32.501
RUN-001660,1,0,16.94
RUN-001660,1,1,19.311
RUN-001660,1,2,31.971
RUN-001660,1,3,43.695
RUN-001660,1,4,41.974
RUN-001660,2,0,34.239
RUN-001660,2,1,22.844
RUN-001660,2,2,27.988
RUN-001660,2,3,25.0
RUN-001660,2,4,16.755
RUN-001660,3,0,30.612
RUN-001660,3,1,17.354
RUN-001660,3,2,31.992
RUN-001660,3,3,31.124
RUN-001660,3,4,29.175
RUN-001660,4,0,27.488
RUN-001660,4,1,30.093
RUN-001660,4,2,39.312
RUN-001660,4,3,32.187
RUN-001660,4,4,34.895
RUN-001661,0,0,39.602
RUN-001661,0,1,27.475
RUN-001661,0,2,28.231
RUN-001661,0,3,32.092
RUN-001661,0,4,27.355
RUN-001661,1,0,25.624
RUN-001661,1,1,18.783
RUN-001661,1,2,24.773
RUN-001661,1,3,23.936
RUN-001661,1,4,27.218
RUN-001661,2,0,40.82
RUN-001661,2,1,19.927
RUN-001661,2,2,44.111
RUN-001661,2,3,28.507
RUN-001661,2,4,20.613
RUN-001661,3,0,22.168
RUN-001661,3,1,38.139
RUN-001661,3,2,38.245
RUN-001661,3,3,40.511
RUN-001661,3,4,22.826
RUN-001661,4,0,27.964
RUN-001661,4,1,54.28
RUN-001661,4,2,26.572
RUN-001661,4,3,39.756
RUN-001661,4,4,39.995
RUN-001662,0,0,46.835
RUN-001662,0,1,28.123
RUN-001662,0,2,37.273
RUN-001662,0,3,19.148
RUN-001662,0,4,35.356
RUN-001662,1,0,35.588
RUN-001662,1,1,26.848
RUN-001662,1,2,28.748
RUN-001662,1,3,22.434
RUN-001662,1,4,16.676
RUN-001662,2,0,34.956
RUN-001662,2,1,27.032
RUN-001662,2,2,28.611
RUN-001662,2,3,35.393
RUN-001662,2,4,27.956
RUN-001662,3,0,45.827
RUN-001662,3,1,21.08
RUN-001662,3,2,18.225
RUN-001662,3,3,25.434
RUN-001662,3,4,8.162
RUN-001662,4,0,34.819
RUN-001662,4,1,23.069
RUN-001662,4,2,29.348
RUN-001662,4,3,33.277
RUN-001662,4,4,25.988
RUN-001663,0,0,36.53
RUN-001663,0,1,29.995
RUN-001663,0,2,45.955
RUN-001663,0,3,47.804
RUN-001663,0,4,23.043
RUN-001663,1,0,38.473
RUN-001663,1,1,53.865
RUN-001663,1,2,44.939
RUN-001663,1,3,50.841
RUN-001663,1,4,54.431
RUN-001663,2,0,24.414
RUN-001663,2,1,32.575
RUN-001663,2,2,38.431
RUN-001663,2,3,31.856
RUN-001663,2,4,47.581
RUN-001663,3,0,45.349
RUN-001663,3,1,42.211
RUN-001663,3,2,23.578
RUN-001663,3,3,49.856
RUN-001663,3,4,44.998
RUN-001663,4,0,24.83
RUN-001663,4,1,48.658
RUN-001663,4,2,5.0
RUN-001663,4,3,47.475
RUN-001663,4,4,34.433
RUN-001664,0,0,36.186
RUN-001664,0,1,36.74
RUN-001664,0,2,36.504
RUN-001664,0,3,63.515
RUN-001664,0,4,30.254
RUN-001664,1,0,41.054
RUN-001664,1,1,40.889
RUN-001664,1,2,62.892
RUN-001664,1,3,39.861
RUN-001664,1,4,35.751
RUN-001664,2,0,57.286
RUN-001664,2,1,35.936
RUN-001664,2,2,16.034
RUN-001664,2,3,32.494
RUN-001664,2,4,42.409
RUN-001664,3,0,54.104
RUN-001664,3,1,37.688
RUN-001664,3,2,47.507
RUN-001664,3,3,39.866
RUN-001664,3,4,49.095
RUN-001664,4,0,40.89
RUN-001664,4,1,67.507
RUN-001664,4,2,24.765
RUN-001664,4,3,36.917
RUN-001664,4,4,38.557
RUN-001665,0,0,40.731
RUN-001665,0,1,30.594
RUN-001665,0,2,27.109
RUN-001665,0,3,27.763
RUN-001665,0,4,28.942
RUN-001665,1,0,20.56
RUN-001665,1,1,31.407
RUN-001665,1,2,27.097
RUN-001665,1,3,33.198
RUN-001665,1,4,13.138
RUN-001665,2,0,42.064
RUN-001665,2,1,13.078
RUN-001665,2,2,23.218
RUN-001665,2,3,34.1
RUN-001665,2,4,46.945
RUN-001665,3,0,5.0
RUN-001665,3,1,16.294
RUN-001665,3,2,45.71
RUN-001665,3,3,26.884
RUN-001665,3,4,25.17
RUN-001665,4,0,34.229
RUN-001665,4,1,40.265
RUN-001665,4,2,45.428
RUN-001665,4,3,25.705
RUN-001665,4,4,40.215
RUN-001666,0,0,50.759
RUN-001666,0,1,20.477
RUN-001666,0,2,52.678
RUN-001666,0,3,35.697
RUN-001666,0,4,33.213
RUN-001666,1,0,53.54
RUN-001666,1,1,43.608
RUN-001666,1,2,48.246
RUN-001666,1,3,37.511
RUN-001666,1,4,58.95
RUN-001666,2,0,56.713
RUN-001666,2,1,43.838
RUN-001666,2,2,39.836
RUN-001666,2,3,43.545
RUN-001666,2,4,48.073
RUN-001666,3,0,32.132
RUN-001666,3,1,43.488
RUN-001666,3,2,55.109
RUN-001666,3,3,28.26
RUN-001666,3,4,39.803
RUN-001666,4,0,32.958
RUN-001666,4,1,51.676
RUN-001666,4,2,40.988
RUN-001666,4,3,57.196
RUN-001666,4,4,17.479
RUN-001667,0,0,28.679
RUN-001667,0,1,39.133
RUN-001667,0,2,30.234
RUN-001667,0,3,70.678
RUN-001667,0,4,33.071
RUN-001667,1,0,53.51
RUN-001667,1,1,33.185
RUN-001667,1,2,33.376
RUN-001667,1,3,52.599
RUN-001667,1,4,61.562
RUN-001667,2,0,23.155
RUN-001667,2,1,29.5
RUN-001667,2,2,40.298
RUN-001667,2,3,48.959
RUN-001667,2,4,47.276
RUN-001667,3,0,32.694
RUN-001667,3,1,56.112
RUN-001667,3,2,49.748
RUN-001667,3,3,41.492
RUN-001667,3,4,33.497
RUN-001667,4,0,50.02
RUN-001667,4,1,40.91
RUN-001667,4,2,17.209
RUN-001667,4,3,37.518
RUN-001667,4,4,25.097
RUN-001668,0,0,37.237
RUN-001668,0,1,38.485
RUN-001668,0,2,43.29
RUN-001668,0,3,24.273
RUN-001668,0,4,35.059
RUN-001668,1,0,43.093
RUN-001668,1,1,46.742
RUN-001668,1,2,45.393
RUN-001668,1,3,29.571
RUN-001668,1,4,56.683
RUN-001668,2,0,32.51
RUN-001668,2,1,36.137
RUN-001668,2,2,27.238
RUN-001668,2,3,30.572
RUN-001668,2,4,37.736
RUN-001668,3,0,52.542
RUN-001668,3,1,39.086
RUN-001668,3,2,35.133
RUN-001668,3,3,11.719
RUN-001668,3,4,31.479
RUN-001668,4,0,33.676
RUN-001668,4,1,42.486
RUN-001668,4,2,46.723
RUN-001668,4,3,50.042
RUN-001668,4,4,45.195
RUN-001669,0,0,57.609
RUN-001669,0,1,47.096
RUN-001669,0,2,45.38
RUN-001669,0,3,41.285
RUN-001669,0,4,63.99
RUN-001669,1,0,31.052
RUN-001669,1,1,25.468
RUN-001669,1,2,42.918
RUN-001669,1,3,47.771
RUN-001669,1,4,41.416
RUN-001669,2,0,42.442
RUN-001669,2,1,36.825
RUN-001669,2,2,50.293
RUN-001669,2,3,50.23
RUN-001669,2,4,48.848
RUN-001669,3,0,24.476
RUN-001669,3,1,39.649
RUN-001669,3,2,41.62
RUN-001669,3,3,47.417
RUN-001669,3,4,34.189
RUN-001669,4,0,35.812
RUN-001669,4,1,46.833
RUN-001669,4,2,38.93
RUN-001669,4,3,28.527
RUN-001669,4,4,32.088
RUN-001670,0,0,55.596
RUN-001670,0,1,26.251
RUN-001670,0,2,50.333
RUN-001670,0,3,32.888
RUN-001670,0,4,47.029
RUN-001670,1,0,35.104
RUN-001670,1,1,54.962
RUN-001670,1,2,35.985
RUN-001670,1,3,41.727
RUN-001670,1,4,35.099
RUN-001670,2,0,42.914
RUN-001670,2,1,27.419
RUN-001670,2,2,51.761
RUN-001670,2,3,39.782
RUN-001670,2,4,41.647
RUN-001670,3,0,45.939
RUN-001670,3,1,35.689
RUN-001670,3,2,35.869
RUN-001670,3,3,54.631
RUN-001670,3,4,25.491
RUN-001670,4,0,32.898
RUN-001670,4,1,45.376
RUN-001670,4,2,62.209
RUN-001670,4,3,24.982
RUN-001670,4,4,44.396
RUN-001671,0,0,38.62
RUN-001671,0,1,29.236
RUN-001671,0,2,47.797
RUN-001671,0,3,31.328
RUN-001671,0,4,36.899
RUN-001671,1,0,42.553
RUN-001671,1,1,19.675
RUN-001671,1,2,5.0
RUN-001671,1,3,29.993
RUN-001671,1,4,16.999
RUN-001671,2,0,42.014
RUN-001671,2,1,9.296
RUN-001671,2,2,43.924
RUN-001671,2,3,31.211
RUN-001671,2,4,38.786
RUN-001671,3,0,23.724
RUN-001671,3,1,23.951
RUN-001671,3,2,23.874
RUN-001671,3,3,32.979
RUN-001671,3,4,21.507
RUN-001671,4,0,29.551
RUN-001671,4,1,23.167
RUN-001671,4,2,22.037
RUN-001671,4,3,34.939
RUN-001671,4,4,38.906
RUN-001672,0,0,50.368
RUN-001672,0,1,39.355
RUN-001672,0,2,26.302
RUN-001672,0,3,38.108
RUN-001672,0,4,37.168
RUN-001672,1,0,36.059
RUN-001672,1,1,30.017
RUN-001672,1,2,38.377
RUN-001672,1,3,58.195
RUN-001672,1,4,48.052
RUN-001672,2,0,40.968
RUN-001672,2,1,34.21
RUN-001672,2,2,43.177
RUN-001672,2,3,27.028
RUN-001672,2,4,42.512
RUN-001672,3,0,46.341
RUN-001672,3,1,42.232
RUN-001672,3,2,35.622
RUN-001672,3,3,38.171
RUN-001672,3,4,40.253
RUN-001672,4,0,47.139
RUN-001672,4,1,45.467
RUN-001672,4,2,49.019
RUN-001672,4,3,42.153
RUN-001672,4,4,13.151
RUN-001673,0,0,33.443
RUN-001673,0,1,34.876
RUN-001673,0,2,46.037
RUN-001673,0,3,43.519
RUN-001673,0,4,16.394
RUN-001673,1,0,49.938
RUN-001673,1,1,44.758
RUN-001673,1,2,34.088
RUN-001673,1,3,28.995
RUN-001673,1,4,19.327
RUN-001673,2,0,50.478
RUN-001673,2,1,39.989
RUN-001673,2,2,23.451
RUN-001673,2,3,42.07
RUN-001673,2,4,32.713
RUN-001673,3,0,27.809
RUN-001673,3,1,30.176
RUN-001673,3,2,27.352
RUN-001673,3,3,31.568
RUN-001673,3,4,34.539
RUN-001673,4,0,36.044
RUN-001673,4,1,31.76
RUN-001673,4,2,31.412
RUN-001673,4,3,17.061
RUN-001673,4,4,27.594
RUN-001674,0,0,47.2
RUN-001674,0,1,37.878
RUN-001674,0,2,35.062
RUN-001674,0,3,51.46
RUN-001674,0,4,38.305
RUN-001674,1,0,15.896
RUN-001674,1,1,33.604
RUN-001674,1,2,30.423
RUN-001674,1,3,12.519
RUN-001674,1,4,35.416
RUN-001674,2,0,36.83
RUN-001674,2,1,39.958
RUN-001674,2,2,37.645
RUN-001674,2,3,23.029
RUN-001674,2,4,23.743
RUN-001674,3,0,17.459
RUN-001674,3,1,34.861
RUN-001674,3,2,36.076
RUN-001674,3,3,28.519
RUN-001674,3,4,8.003
RUN-001674,4,0,25.812
RUN-001674,4,1,36.786
RUN-001674,4,2,24.61
RUN-001674,4,3,20.396
RUN-001674,4,4,26.245
RUN-001675,0,0,24.617
RUN-001675,0,1,28.995
RUN-001675,0,2,17.87
RUN-001675,0,3,39.591
RUN-001675,0,4,24.636
RUN-001675,1,0,26.919
RUN-001675,1,1,40.605
RUN-001675,1,2,42.187
RUN-001675,1,3,26.319
RUN-001675,1,4,26.914
RUN-001675,2,0,36.675
RUN-001675,2,1,38.456
RUN-001675,2,2,15.163
RUN-001675,2,3,15.253
RUN-001675,2,4,38.459
RUN-001675,3,0,29.703
RUN-001675,3,1,21.764
RUN-001675,3,2,35.092
RUN-001675,3,3,39.896
RUN-001675,3,4,23.98
RUN-001675,4,0,17.187
RUN-001675,4,1,34.293
RUN-001675,4,2,33.173
RUN-001675,4,3,16.732
RUN-001675,4,4,28.802
RUN-001676,0,0,28.112
RUN-001676,0,1,33.072
RUN-001676,0,2,21.519
RUN-001676,0,3,21.61
RUN-001676,0,4,32.672
RUN-001676,1,0,16.913
RUN-001676,1,1,32.503
RUN-001676,1,2,23.325
RUN-001676,1,3,12.23
RUN-001676,1,4,39.815
RUN-001676,2,0,21.288
RUN-001676,2,1,50.05
RUN-001676,2,2,40.771
RUN-001676,2,3,42.017
RUN-001676,2,4,25.077
RUN-001676,3,0,29.125
RUN-001676,3,1,47.199
RUN-001676,3,2,24.04
RUN-001676,3,3,37.11
RUN-001676,3,4,13.389
RUN-001676,4,0,30.146
RUN-001676,4,1,32.686
RUN-001676,4,2,43.657
RUN-001676,4,3,26.782
RUN-001676,4,4,26.004
RUN-001677,0,0,39.092
RUN-001677,0,1,23.44
RUN-001677,0,2,47.578
RUN-001677,0,3,27.741
RUN-001677,0,4,46.493
RUN-001677,1,0,38.995
RUN-001677,1,1,22.642
RUN-001677,1,2,38.115
RUN-001677,1,3,35.524
RUN-001677,1,4,31.467
RUN-001677,2,0,28.664
RUN-001677,2,1,35.823
RUN-001677,2,2,47.35
RUN-001677,2,3,29.141
RUN-001677,2,4,27.765
RUN-001677,3,0,18.805
RUN-001677,3,1,43.333
RUN-001677,3,2,44.687
RUN-001677,3,3,34.729
RUN-001677,3,4,6.462
RUN-001677,4,0,11.583
RUN-001677,4,1,26.506
RUN-001677,4,2,51.778
RUN-001677,4,3,29.62
RUN-001677,4,4,20.493
RUN-001678,0,0,45.351
RUN-001678,0,1,44.133
RUN-001678,0,2,38.238
RUN-001678,0,3,41.128
RUN-001678,0,4,48.155
RUN-001678,1,0,59.854
RUN-001678,1,1,42.181
RUN-001678,1,2,46.497
RUN-001678,1,3,20.217
RUN-001678,1,4,31.221
RUN-001678,2,0,34.503
RUN-001678,2,1,41.168
RUN-001678,2,2,31.3
RUN-001678,2,3,46.018
RUN-001678,2,4,40.874
RUN-001678,3,0,42.124
RUN-001678,3,1,28.9
RUN-001678,3,2,41.611
RUN-001678,3,3,33.79
RUN-001678,3,4,57.722
RUN-001678,4,0,50.588
RUN-001678,4,1,43.76
RUN-001678,4,2,46.878
RUN-001678,4,3,44.065
RUN-001678,4,4,60.416
RUN-001679,0,0,51.842
RUN-001679,0,1,58.163
RUN-001679,0,2,31.201
RUN-001679,0,3,42.216
RUN-001679,0,4,33.952
RUN-001679,1,0,41.474
RUN-001679,1,1,38.045
RUN-001679,1,2,41.258
RUN-001679,1,3,56.106
RUN-001679,1,4,40.669
RUN-001679,2,0,32.349
RUN-001679,2,1,29.804
RUN-001679,2,2,41.122
RUN-001679,2,3,40.358
RUN-001679,2,4,24.693
RUN-001679,3,0,26.633
RUN-001679,3,1,35.54
RUN-001679,3,2,37.388
RUN-001679,3,3,56.953
RUN-001679,3,4,21.947
RUN-001679,4,0,45.105
RUN-001679,4,1,41.643
RUN-001679,4,2,50.483
RUN-001679,4,3,44.021
RUN-001679,4,4,50.018
RUN-001680,0,0,37.779
RUN-001680,0,1,26.284
RUN-001680,0,2,30.045
RUN-001680,0,3,22.605
RUN-001680,0,4,25.793
RUN-001680,1,0,47.066
RUN-001680,1,1,33.794
RUN-001680,1,2,40.75
RUN-001680,1,3,21.891
RUN-001680,1,4,36.134
RUN-001680,2,0,34.212
RUN-001680,2,1,40.926
RUN-001680,2,2,21.98
RUN-001680,2,3,46.295
RUN-001680,2,4,48.596
RUN-001680,3,0,33.348
RUN-001680,3,1,50.593
RUN-001680,3,2,41.096
RUN-001680,3,3,24.201
RUN-001680,3,4,22.102
RUN-001680,4,0,26.822
RUN-001680,4,1,18.957
RUN-001680,4,2,25.68
RUN-001680,4,3,36.778
RUN-001680,4,4,31.465
RUN-001681,0,0,51.213
RUN-001681,0,1,36.846
RUN-001681,0,2,40.097
RUN-001681,0,3,28.321
RUN-001681,0,4,45.77
RUN-001681,1,0,31.823
RUN-001681,1,1,25.684
RUN-001681,1,2,39.345
RUN-001681,1,3,36.313
RUN-001681,1,4,34.861
RUN-001681,2,0,34.045
RUN-001681,2,1,41.64
RUN-001681,2,2,55.528
RUN-001681,2,3,33.645
RUN-001681,2,4,29.933
RUN-001681,3,0,43.632
RUN-001681,3,1,31.753
RUN-001681,3,2,46.272
RUN-001681,3,3,68.141
RUN-001681,3,4,37.614
RUN-001681,4,0,39.314
RUN-001681,4,1,51.704
RUN-001681,4,2,57.885
RUN-001681,4,3,53.146
RUN-001681,4,4,43.622
RUN-001682,0,0,26.61
RUN-001682,0,1,36.349
RUN-001682,0,2,29.819
RUN-001682,0,3,41.605
RUN-001682,0,4,37.849
RUN-001682,1,0,35.231
RUN-001682,1,1,35.306
RUN-001682,1,2,51.409
RUN-001682,1,3,28.081
RUN-001682,1,4,37.833
RUN-001682,2,0,14.851
RUN-001682,2,1,45.625
RUN-001682,2,2,41.964
RUN-001682,2,3,34.618
RUN-001682,2,4,5.669
RUN-001682,3,0,38.288
RUN-001682,3,1,21.909
RUN-001682,3,2,22.673
RUN-001682,3,3,22.429
RUN-001682,3,4,41.655
RUN-001682,4,0,37.691
RUN-001682,4,1,31.85
RUN-001682,4,2,34.523
RUN-001682,4,3,33.79
RUN-001682,4,4,38.304
RUN-001683,0,0,33.587
RUN-001683,0,1,32.962
RUN-001683,0,2,30.194
RUN-001683,0,3,46.905
RUN-001683,0,4,38.664
RUN-001683,1,0,39.778
RUN-001683,1,1,31.853
RUN-001683,1,2,15.437
RUN-001683,1,3,36.519
RUN-001683,1,4,19.491
RUN-001683,2,0,28.86
RUN-001683,2,1,36.306
RUN-001683,2,2,34.463
RUN-001683,2,3,30.198
RUN-001683,2,4,17.316
RUN-001683,3,0,26.498
RUN-001683,3,1,21.242
RUN-001683,3,2,24.313
RUN-001683,3,3,34.143
RUN-001683,3,4,25.925
RUN-001683,4,0,24.578
RUN-001683,4,1,34.632
RUN-001683,4,2,33.809
RUN-001683,4,3,19.416
RUN-001683,4,4,20.406
RUN-001684,0,0,37.601
RUN-001684,0,1,31.168
RUN-001684,0,2,55.529
RUN-001684,0,3,35.966
RUN-001684,0,4,41.257
RUN-001684,1,0,36.818
RUN-001684,1,1,35.565
RUN-001684,1,2,36.99
RUN-001684,1,3,30.864
RUN-001684,1,4,56.519
RUN-001684,2,0,64.623
RUN-001684,2,1,46.67
RUN-001684,2,2,34.579
RUN-001684,2,3,41.837
RUN-001684,2,4,42.34
RUN-001684,3,0,42.577
RUN-001684,3,1,23.525
RUN-001684,3,2,25.877
RUN-001684,3,3,39.69
RUN-001684,3,4,40.722
RUN-001684,4,0,29.093
RUN-001684,4,1,43.125
RUN-001684,4,2,60.387
RUN-001684,4,3,25.691
RUN-001684,4,4,31.399
RUN-001685,0,0,37.371
RUN-001685,0,1,30.784
RUN-001685,0,2,39.624
RUN-001685,0,3,37.955
RUN-001685,0,4,54.001
RUN-001685,1,0,29.281
RUN-001685,1,1,44.298
RUN-001685,1,2,49.318
RUN-001685,1,3,39.527
RUN-001685,1,4,30.937
RUN-001685,2,0,42.864
RUN-001685,2,1,19.429
RUN-001685,2,2,24.74
RUN-001685,2,3,27.255
RUN-001685,2,4,27.191
RUN-001685,3,0,39.127
