run_id,grid_x,grid_y,pattern_density_pct
RUN-002115,1,3,18.133
RUN-002115,1,4,45.749
RUN-002115,2,0,54.761
RUN-002115,2,1,34.183
RUN-002115,2,2,38.139
RUN-002115,2,3,36.477
RUN-002115,2,4,29.61
RUN-002115,3,0,48.426
RUN-002115,3,1,32.456
RUN-002115,3,2,38.534
RUN-002115,3,3,28.193
RUN-002115,3,4,38.606
RUN-002115,4,0,32.216
RUN-002115,4,1,38.315
RUN-002115,4,2,26.647
RUN-002115,4,3,49.673
RUN-002115,4,4,36.949
RUN-002116,0,0,39.142
RUN-002116,0,1,32.959
RUN-002116,0,2,47.971
RUN-002116,0,3,33.676
RUN-002116,0,4,45.912
RUN-002116,1,0,31.225
RUN-002116,1,1,28.324
RUN-002116,1,2,47.147
RUN-002116,1,3,45.841
RUN-002116,1,4,27.362
RUN-002116,2,0,20.216
RUN-002116,2,1,24.606
RUN-002116,2,2,30.421
RUN-002116,2,3,38.481
RUN-002116,2,4,58.899
RUN-002116,3,0,39.913
RUN-002116,3,1,32.508
RUN-002116,3,2,52.048
RUN-002116,3,3,31.572
RUN-002116,3,4,39.741
RUN-002116,4,0,46.514
RUN-002116,4,1,38.0
RUN-002116,4,2,36.997
RUN-002116,4,3,59.506
RUN-002116,4,4,42.522
RUN-002117,0,0,44.414
RUN-002117,0,1,28.756
RUN-002117,0,2,54.586
RUN-002117,0,3,39.73
RUN-002117,0,4,34.275
RUN-002117,1,0,23.343
RUN-002117,1,1,18.25
RUN-002117,1,2,46.552
RUN-002117,1,3,47.922
RUN-002117,1,4,26.288
RUN-002117,2,0,38.825
RUN-002117,2,1,28.772
RUN-002117,2,2,50.516
RUN-002117,2,3,39.567
RUN-002117,2,4,38.837
RUN-002117,3,0,38.795
RUN-002117,3,1,43.514
RUN-002117,3,2,62.406
RUN-002117,3,3,59.554
RUN-002117,3,4,37.956
RUN-002117,4,0,41.316
RUN-002117,4,1,36.695
RUN-002117,4,2,60.372
RUN-002117,4,3,15.733
RUN-002117,4,4,45.951
RUN-002118,0,0,45.571
RUN-002118,0,1,18.994
RUN-002118,0,2,30.667
RUN-002118,0,3,20.098
RUN-002118,0,4,12.17
RUN-002118,1,0,11.24
RUN-002118,1,1,33.972
RUN-002118,1,2,45.593
RUN-002118,1,3,18.04
RUN-002118,1,4,29.474
RUN-002118,2,0,33.16
RUN-002118,2,1,28.595
RUN-002118,2,2,24.996
RUN-002118,2,3,38.415
RUN-002118,2,4,34.71
RUN-002118,3,0,26.49
RUN-002118,3,1,48.431
RUN-002118,3,2,39.05
RUN-002118,3,3,20.618
RUN-002118,3,4,30.744
RUN-002118,4,0,16.511
RUN-002118,4,1,36.913
RUN-002118,4,2,31.137
RUN-002118,4,3,36.585
RUN-002118,4,4,26.288
RUN-002119,0,0,28.357
RUN-002119,0,1,12.189
RUN-002119,0,2,41.221
RUN-002119,0,3,35.452
RUN-002119,0,4,26.185
RUN-002119,1,0,14.775
RUN-002119,1,1,22.02
RUN-002119,1,2,22.277
RUN-002119,1,3,27.37
RUN-002119,1,4,14.576
RUN-002119,2,0,41.789
RUN-002119,2,1,22.175
RUN-002119,2,2,30.327
RUN-002119,2,3,37.343
RUN-002119,2,4,52.701
RUN-002119,3,0,16.721
RUN-002119,3,1,32.342
RUN-002119,3,2,32.885
RUN-002119,3,3,21.211
RUN-002119,3,4,30.952
RUN-002119,4,0,35.313
RUN-002119,4,1,38.379
RUN-002119,4,2,37.537
RUN-002119,4,3,49.964
RUN-002119,4,4,39.434
RUN-002120,0,0,34.688
RUN-002120,0,1,39.174
RUN-002120,0,2,35.838
RUN-002120,0,3,20.142
RUN-002120,0,4,38.176
RUN-002120,1,0,39.023
RUN-002120,1,1,28.318
RUN-002120,1,2,42.594
RUN-002120,1,3,45.964
RUN-002120,1,4,18.592
RUN-002120,2,0,32.588
RUN-002120,2,1,20.398
RUN-002120,2,2,11.616
RUN-002120,2,3,64.516
RUN-002120,2,4,30.58
RUN-002120,3,0,31.864
RUN-002120,3,1,35.501
RUN-002120,3,2,32.927
RUN-002120,3,3,55.846
RUN-002120,3,4,48.293
RUN-002120,4,0,36.595
RUN-002120,4,1,53.832
RUN-002120,4,2,25.868
RUN-002120,4,3,33.88
RUN-002120,4,4,50.282
RUN-002121,0,0,30.907
RUN-002121,0,1,36.955
RUN-002121,0,2,36.805
RUN-002121,0,3,27.454
RUN-002121,0,4,38.56
RUN-002121,1,0,45.619
RUN-002121,1,1,20.475
RUN-002121,1,2,29.418
RUN-002121,1,3,37.536
RUN-002121,1,4,43.169
RUN-002121,2,0,18.101
RUN-002121,2,1,31.993
RUN-002121,2,2,32.911
RUN-002121,2,3,28.267
RUN-002121,2,4,34.389
RUN-002121,3,0,32.564
RUN-002121,3,1,29.809
RUN-002121,3,2,34.231
RUN-002121,3,3,40.359
RUN-002121,3,4,28.983
RUN-002121,4,0,32.009
RUN-002121,4,1,35.516
RUN-002121,4,2,23.502
RUN-002121,4,3,42.891
RUN-002121,4,4,31.716
RUN-002122,0,0,30.584
RUN-002122,0,1,50.106
RUN-002122,0,2,38.096
RUN-002122,0,3,54.236
RUN-002122,0,4,46.593
RUN-002122,1,0,50.85
RUN-002122,1,1,37.214
RUN-002122,1,2,49.034
RUN-002122,1,3,33.842
RUN-002122,1,4,33.459
RUN-002122,2,0,57.073
RUN-002122,2,1,54.249
RUN-002122,2,2,41.618
RUN-002122,2,3,42.013
RUN-002122,2,4,48.501
RUN-002122,3,0,39.681
RUN-002122,3,1,31.284
RUN-002122,3,2,38.089
RUN-002122,3,3,51.785
RUN-002122,3,4,38.338
RUN-002122,4,0,34.201
RUN-002122,4,1,56.058
RUN-002122,4,2,33.899
RUN-002122,4,3,45.096
RUN-002122,4,4,35.953
RUN-002123,0,0,41.021
RUN-002123,0,1,39.692
RUN-002123,0,2,51.975
RUN-002123,0,3,27.949
RUN-002123,0,4,42.941
RUN-002123,1,0,46.43
RUN-002123,1,1,43.808
RUN-002123,1,2,42.556
RUN-002123,1,3,22.717
RUN-002123,1,4,46.681
RUN-002123,2,0,35.491
RUN-002123,2,1,25.566
RUN-002123,2,2,39.267
RUN-002123,2,3,31.299
RUN-002123,2,4,49.598
RUN-002123,3,0,20.317
RUN-002123,3,1,34.277
RUN-002123,3,2,20.537
RUN-002123,3,3,48.469
RUN-002123,3,4,53.453
RUN-002123,4,0,43.417
RUN-002123,4,1,44.296
RUN-002123,4,2,25.736
RUN-002123,4,3,40.894
RUN-002123,4,4,35.834
RUN-002124,0,0,26.414
RUN-002124,0,1,25.578
RUN-002124,0,2,17.927
RUN-002124,0,3,33.88
RUN-002124,0,4,25.175
RUN-002124,1,0,31.634
RUN-002124,1,1,23.154
RUN-002124,1,2,15.154
RUN-002124,1,3,41.093
RUN-002124,1,4,31.209
RUN-002124,2,0,28.569
RUN-002124,2,1,36.657
RUN-002124,2,2,18.18
RUN-002124,2,3,26.842
RUN-002124,2,4,34.512
RUN-002124,3,0,23.645
RUN-002124,3,1,24.27
RUN-002124,3,2,32.833
RUN-002124,3,3,36.577
RUN-002124,3,4,45.883
RUN-002124,4,0,32.272
RUN-002124,4,1,33.336
RUN-002124,4,2,24.849
RUN-002124,4,3,19.505
RUN-002124,4,4,19.36
RUN-002125,0,0,18.739
RUN-002125,0,1,26.315
RUN-002125,0,2,36.377
RUN-002125,0,3,11.053
RUN-002125,0,4,29.496
RUN-002125,1,0,26.607
RUN-002125,1,1,39.035
RUN-002125,1,2,49.615
RUN-002125,1,3,27.561
RUN-002125,1,4,27.174
RUN-002125,2,0,45.205
RUN-002125,2,1,28.929
RUN-002125,2,2,19.514
RUN-002125,2,3,37.057
RUN-002125,2,4,40.534
RUN-002125,3,0,30.577
RUN-002125,3,1,44.722
RUN-002125,3,2,31.493
RUN-002125,3,3,30.916
RUN-002125,3,4,8.613
RUN-002125,4,0,24.288
RUN-002125,4,1,48.282
RUN-002125,4,2,30.744
RUN-002125,4,3,16.557
RUN-002125,4,4,26.218
RUN-002126,0,0,45.838
RUN-002126,0,1,32.749
RUN-002126,0,2,28.566
RUN-002126,0,3,23.786
RUN-002126,0,4,36.391
RUN-002126,1,0,40.702
RUN-002126,1,1,26.908
RUN-002126,1,2,20.349
RUN-002126,1,3,30.674
RUN-002126,1,4,40.567
RUN-002126,2,0,40.408
RUN-002126,2,1,22.796
RUN-002126,2,2,30.455
RUN-002126,2,3,35.258
RUN-002126,2,4,43.672
RUN-002126,3,0,50.235
RUN-002126,3,1,33.97
RUN-002126,3,2,32.791
RUN-002126,3,3,28.202
RUN-002126,3,4,37.989
RUN-002126,4,0,27.574
RUN-002126,4,1,36.568
RUN-002126,4,2,33.099
RUN-002126,4,3,20.565
RUN-002126,4,4,15.864
RUN-002127,0,0,41.617
RUN-002127,0,1,59.113
RUN-002127,0,2,55.584
RUN-002127,0,3,45.964
RUN-002127,0,4,35.458
RUN-002127,1,0,36.914
RUN-002127,1,1,46.137
RUN-002127,1,2,51.689
RUN-002127,1,3,45.693
RUN-002127,1,4,33.071
RUN-002127,2,0,41.058
RUN-002127,2,1,27.787
RUN-002127,2,2,58.397
RUN-002127,2,3,34.946
RUN-002127,2,4,36.221
RUN-002127,3,0,35.55
RUN-002127,3,1,32.645
RUN-002127,3,2,48.006
RUN-002127,3,3,53.555
RUN-002127,3,4,40.379
RUN-002127,4,0,44.789
RUN-002127,4,1,49.749
RUN-002127,4,2,37.455
RUN-002127,4,3,44.42
RUN-002127,4,4,38.39
RUN-002128,0,0,30.682
RUN-002128,0,1,23.855
RUN-002128,0,2,24.918
RUN-002128,0,3,22.219
RUN-002128,0,4,36.879
RUN-002128,1,0,39.586
RUN-002128,1,1,18.29
RUN-002128,1,2,22.579
RUN-002128,1,3,10.779
RUN-002128,1,4,30.662
RUN-002128,2,0,19.906
RUN-002128,2,1,28.329
RUN-002128,2,2,19.673
RUN-002128,2,3,30.997
RUN-002128,2,4,41.494
RUN-002128,3,0,30.388
RUN-002128,3,1,46.079
RUN-002128,3,2,27.909
RUN-002128,3,3,21.776
RUN-002128,3,4,22.492
RUN-002128,4,0,35.82
RUN-002128,4,1,19.551
RUN-002128,4,2,36.968
RUN-002128,4,3,22.541
RUN-002128,4,4,37.336
RUN-002129,0,0,41.795
RUN-002129,0,1,15.747
RUN-002129,0,2,34.009
RUN-002129,0,3,18.094
RUN-002129,0,4,38.175
RUN-002129,1,0,11.569
RUN-002129,1,1,35.33
RUN-002129,1,2,42.362
RUN-002129,1,3,18.484
RUN-002129,1,4,25.848
RUN-002129,2,0,27.056
RUN-002129,2,1,36.371
RUN-002129,2,2,23.398
RUN-002129,2,3,29.535
RUN-002129,2,4,22.174
RUN-002129,3,0,20.444
RUN-002129,3,1,24.626
RUN-002129,3,2,37.588
RUN-002129,3,3,21.593
RUN-002129,3,4,26.598
RUN-002129,4,0,13.98
RUN-002129,4,1,37.751
RUN-002129,4,2,29.085
RUN-002129,4,3,32.112
RUN-002129,4,4,5.238
RUN-002130,0,0,25.109
RUN-002130,0,1,20.573
RUN-002130,0,2,42.007
RUN-002130,0,3,18.674
RUN-002130,0,4,31.635
RUN-002130,1,0,28.115
RUN-002130,1,1,28.901
RUN-002130,1,2,18.024
RUN-002130,1,3,34.265
RUN-002130,1,4,22.287
RUN-002130,2,0,18.306
RUN-002130,2,1,24.802
RUN-002130,2,2,28.164
RUN-002130,2,3,31.743
RUN-002130,2,4,34.106
RUN-002130,3,0,23.003
RUN-002130,3,1,24.671
RUN-002130,3,2,15.439
RUN-002130,3,3,26.293
RUN-002130,3,4,32.633
RUN-002130,4,0,29.005
RUN-002130,4,1,26.288
RUN-002130,4,2,18.997
RUN-002130,4,3,43.555
RUN-002130,4,4,28.54
RUN-002131,0,0,32.245
RUN-002131,0,1,52.336
RUN-002131,0,2,16.856
RUN-002131,0,3,46.535
RUN-002131,0,4,46.56
RUN-002131,1,0,27.529
RUN-002131,1,1,73.597
RUN-002131,1,2,47.401
RUN-002131,1,3,47.032
RUN-002131,1,4,61.909
RUN-002131,2,0,44.975
RUN-002131,2,1,56.115
RUN-002131,2,2,27.099
RUN-002131,2,3,38.714
RUN-002131,2,4,35.853
RUN-002131,3,0,45.445
RUN-002131,3,1,34.998
RUN-002131,3,2,42.604
RUN-002131,3,3,47.697
RUN-002131,3,4,28.364
RUN-002131,4,0,41.268
RUN-002131,4,1,36.061
RUN-002131,4,2,15.627
RUN-002131,4,3,43.858
RUN-002131,4,4,42.909
RUN-002132,0,0,24.379
RUN-002132,0,1,20.181
RUN-002132,0,2,24.098
RUN-002132,0,3,22.493
RUN-002132,0,4,26.82
RUN-002132,1,0,34.706
RUN-002132,1,1,22.291
RUN-002132,1,2,15.164
RUN-002132,1,3,45.758
RUN-002132,1,4,40.164
RUN-002132,2,0,25.308
RUN-002132,2,1,15.754
RUN-002132,2,2,20.47
RUN-002132,2,3,15.132
RUN-002132,2,4,30.805
RUN-002132,3,0,43.704
RUN-002132,3,1,5.0
RUN-002132,3,2,28.126
RUN-002132,3,3,22.753
RUN-002132,3,4,26.586
RUN-002132,4,0,39.419
RUN-002132,4,1,5.0
RUN-002132,4,2,25.704
RUN-002132,4,3,7.791
RUN-002132,4,4,22.984
RUN-002133,0,0,45.723
RUN-002133,0,1,10.406
RUN-002133,0,2,42.555
RUN-002133,0,3,32.476
RUN-002133,0,4,30.857
RUN-002133,1,0,36.242
RUN-002133,1,1,29.032
RUN-002133,1,2,40.378
RUN-002133,1,3,53.862
RUN-002133,1,4,37.236
RUN-002133,2,0,35.019
RUN-002133,2,1,39.78
RUN-002133,2,2,31.465
RUN-002133,2,3,28.165
RUN-002133,2,4,35.926
RUN-002133,3,0,45.766
RUN-002133,3,1,45.322
RUN-002133,3,2,44.964
RUN-002133,3,3,32.349
RUN-002133,3,4,23.719
RUN-002133,4,0,44.246
RUN-002133,4,1,36.96
RUN-002133,4,2,28.147
RUN-002133,4,3,44.312
RUN-002133,4,4,40.488
RUN-002134,0,0,36.719
RUN-002134,0,1,54.751
RUN-002134,0,2,38.374
RUN-002134,0,3,44.786
RUN-002134,0,4,23.333
RUN-002134,1,0,43.347
RUN-002134,1,1,36.108
RUN-002134,1,2,35.43
RUN-002134,1,3,40.684
RUN-002134,1,4,49.038
RUN-002134,2,0,50.588
RUN-002134,2,1,29.929
RUN-002134,2,2,31.98
RUN-002134,2,3,63.603
RUN-002134,2,4,46.973
RUN-002134,3,0,39.556
RUN-002134,3,1,40.028
RUN-002134,3,2,54.012
RUN-002134,3,3,36.624
RUN-002134,3,4,36.875
RUN-002134,4,0,36.488
RUN-002134,4,1,48.59
RUN-002134,4,2,39.584
RUN-002134,4,3,51.828
RUN-002134,4,4,41.515
RUN-002135,0,0,29.808
RUN-002135,0,1,42.469
RUN-002135,0,2,25.771
RUN-002135,0,3,47.869
RUN-002135,0,4,29.733
RUN-002135,1,0,24.076
RUN-002135,1,1,19.986
RUN-002135,1,2,21.627
RUN-002135,1,3,36.496
RUN-002135,1,4,22.637
RUN-002135,2,0,34.883
RUN-002135,2,1,24.779
RUN-002135,2,2,21.149
RUN-002135,2,3,30.56
RUN-002135,2,4,17.25
RUN-002135,3,0,36.136
RUN-002135,3,1,32.236
RUN-002135,3,2,27.941
RUN-002135,3,3,17.669
RUN-002135,3,4,32.901
RUN-002135,4,0,35.569
RUN-002135,4,1,42.073
RUN-002135,4,2,22.738
RUN-002135,4,3,41.424
RUN-002135,4,4,36.397
RUN-002136,0,0,33.891
RUN-002136,0,1,29.988
RUN-002136,0,2,50.281
RUN-002136,0,3,31.408
RUN-002136,0,4,24.171
RUN-002136,1,0,34.529
RUN-002136,1,1,33.283
RUN-002136,1,2,13.508
RUN-002136,1,3,35.675
RUN-002136,1,4,30.615
RUN-002136,2,0,42.654
RUN-002136,2,1,41.67
RUN-002136,2,2,14.727
RUN-002136,2,3,32.464
RUN-002136,2,4,41.417
RUN-002136,3,0,24.233
RUN-002136,3,1,30.824
RUN-002136,3,2,29.561
RUN-002136,3,3,30.061
RUN-002136,3,4,29.415
RUN-002136,4,0,34.507
RUN-002136,4,1,20.687
RUN-002136,4,2,23.643
RUN-002136,4,3,25.009
RUN-002136,4,4,29.338
RUN-002137,0,0,43.492
RUN-002137,0,1,42.442
RUN-002137,0,2,38.185
RUN-002137,0,3,45.267
RUN-002137,0,4,17.296
RUN-002137,1,0,31.157
RUN-002137,1,1,40.926
RUN-002137,1,2,17.59
RUN-002137,1,3,42.971
RUN-002137,1,4,34.662
RUN-002137,2,0,35.802
RUN-002137,2,1,21.728
RUN-002137,2,2,19.202
RUN-002137,2,3,39.424
RUN-002137,2,4,28.518
RUN-002137,3,0,25.548
RUN-002137,3,1,46.806
RUN-002137,3,2,12.732
RUN-002137,3,3,21.758
RUN-002137,3,4,30.701
RUN-002137,4,0,23.173
RUN-002137,4,1,34.98
RUN-002137,4,2,29.537
RUN-002137,4,3,13.148
RUN-002137,4,4,19.481
RUN-002138,0,0,48.407
RUN-002138,0,1,57.445
RUN-002138,0,2,44.733
RUN-002138,0,3,47.831
RUN-002138,0,4,37.863
RUN-002138,1,0,39.253
RUN-002138,1,1,46.971
RUN-002138,1,2,34.579
RUN-002138,1,3,40.105
RUN-002138,1,4,43.853
RUN-002138,2,0,33.336
RUN-002138,2,1,69.058
RUN-002138,2,2,36.839
RUN-002138,2,3,50.113
RUN-002138,2,4,42.921
RUN-002138,3,0,40.989
RUN-002138,3,1,33.948
RUN-002138,3,2,23.882
RUN-002138,3,3,30.115
RUN-002138,3,4,42.878
RUN-002138,4,0,40.297
RUN-002138,4,1,48.584
RUN-002138,4,2,47.955
RUN-002138,4,3,32.652
RUN-002138,4,4,29.993
RUN-002139,0,0,23.539
RUN-002139,0,1,42.992
RUN-002139,0,2,33.988
RUN-002139,0,3,42.884
RUN-002139,0,4,52.689
RUN-002139,1,0,34.161
RUN-002139,1,1,38.627
RUN-002139,1,2,44.515
RUN-002139,1,3,40.645
RUN-002139,1,4,51.11
RUN-002139,2,0,42.607
RUN-002139,2,1,26.29
RUN-002139,2,2,42.44
RUN-002139,2,3,38.515
RUN-002139,2,4,43.853
RUN-002139,3,0,46.547
RUN-002139,3,1,50.981
RUN-002139,3,2,61.787
RUN-002139,3,3,49.518
RUN-002139,3,4,33.558
RUN-002139,4,0,64.201
RUN-002139,4,1,47.857
RUN-002139,4,2,50.546
RUN-002139,4,3,45.591
RUN-002139,4,4,41.043
RUN-002140,0,0,41.408
RUN-002140,0,1,31.711
RUN-002140,0,2,29.031
RUN-002140,0,3,25.122
RUN-002140,0,4,26.356
RUN-002140,1,0,10.462
RUN-002140,1,1,37.969
RUN-002140,1,2,25.992
RUN-002140,1,3,52.984
RUN-002140,1,4,12.296
RUN-002140,2,0,23.006
RUN-002140,2,1,15.651
RUN-002140,2,2,30.392
RUN-002140,2,3,21.426
RUN-002140,2,4,45.046
RUN-002140,3,0,29.911
RUN-002140,3,1,18.349
RUN-002140,3,2,31.532
RUN-002140,3,3,25.284
RUN-002140,3,4,39.01
RUN-002140,4,0,35.04
RUN-002140,4,1,35.588
RUN-002140,4,2,50.333
RUN-002140,4,3,28.619
RUN-002140,4,4,31.493
RUN-002141,0,0,36.039
RUN-002141,0,1,12.926
RUN-002141,0,2,28.712
RUN-002141,0,3,22.587
RUN-002141,0,4,29.712
RUN-002141,1,0,30.476
RUN-002141,1,1,17.157
RUN-002141,1,2,38.109
RUN-002141,1,3,35.074
RUN-002141,1,4,13.413
RUN-002141,2,0,13.253
RUN-002141,2,1,24.682
RUN-002141,2,2,28.459
RUN-002141,2,3,34.935
RUN-002141,2,4,27.131
RUN-002141,3,0,32.451
RUN-002141,3,1,24.774
RUN-002141,3,2,15.279
RUN-002141,3,3,31.939
RUN-002141,3,4,39.285
RUN-002141,4,0,27.001
RUN-002141,4,1,28.481
RUN-002141,4,2,11.666
RUN-002141,4,3,27.486
RUN-002141,4,4,59.824
RUN-002142,0,0,45.215
RUN-002142,0,1,34.018
RUN-002142,0,2,23.603
RUN-002142,0,3,22.938
RUN-002142,0,4,25.214
RUN-002142,1,0,35.325
RUN-002142,1,1,22.818
RUN-002142,1,2,33.939
RUN-002142,1,3,5.0
RUN-002142,1,4,39.234
RUN-002142,2,0,26.489
RUN-002142,2,1,33.152
RUN-002142,2,2,34.703
RUN-002142,2,3,49.559
RUN-002142,2,4,37.004
RUN-002142,3,0,34.099
RUN-002142,3,1,23.52
RUN-002142,3,2,33.34
RUN-002142,3,3,27.427
RUN-002142,3,4,39.625
RUN-002142,4,0,29.727
RUN-002142,4,1,32.686
RUN-002142,4,2,26.244
RUN-002142,4,3,27.137
RUN-002142,4,4,6.53
RUN-002143,0,0,26.831
RUN-002143,0,1,44.616
RUN-002143,0,2,23.244
RUN-002143,0,3,27.044
RUN-002143,0,4,42.781
RUN-002143,1,0,21.04
RUN-002143,1,1,9.716
RUN-002143,1,2,30.711
RUN-002143,1,3,29.508
RUN-002143,1,4,16.704
RUN-002143,2,0,27.287
RUN-002143,2,1,24.941
RUN-002143,2,2,24.3
RUN-002143,2,3,23.711
RUN-002143,2,4,42.376
RUN-002143,3,0,41.467
RUN-002143,3,1,27.016
RUN-002143,3,2,36.144
RUN-002143,3,3,32.559
RUN-002143,3,4,26.333
RUN-002143,4,0,36.84
RUN-002143,4,1,29.845
RUN-002143,4,2,42.744
RUN-002143,4,3,25.839
RUN-002143,4,4,41.895
RUN-002144,0,0,13.634
RUN-002144,0,1,34.412
RUN-002144,0,2,34.398
RUN-002144,0,3,23.349
RUN-002144,0,4,35.676
RUN-002144,1,0,34.917
RUN-002144,1,1,31.104
RUN-002144,1,2,27.337
RUN-002144,1,3,15.412
RUN-002144,1,4,30.516
RUN-002144,2,0,30.1
RUN-002144,2,1,35.359
RUN-002144,2,2,36.09
RUN-002144,2,3,40.481
RUN-002144,2,4,23.749
RUN-002144,3,0,33.783
RUN-002144,3,1,27.731
RUN-002144,3,2,27.359
RUN-002144,3,3,33.455
RUN-002144,3,4,40.22
RUN-002144,4,0,32.184
RUN-002144,4,1,12.038
RUN-002144,4,2,21.551
RUN-002144,4,3,27.869
RUN-002144,4,4,40.574
RUN-002145,0,0,10.991
RUN-002145,0,1,11.429
RUN-002145,0,2,12.684
RUN-002145,0,3,18.397
RUN-002145,0,4,27.661
RUN-002145,1,0,34.926
RUN-002145,1,1,33.085
RUN-002145,1,2,38.998
RUN-002145,1,3,32.853
RUN-002145,1,4,21.52
RUN-002145,2,0,28.545
RUN-002145,2,1,19.924
RUN-002145,2,2,44.35
RUN-002145,2,3,39.968
RUN-002145,2,4,24.996
RUN-002145,3,0,42.373
RUN-002145,3,1,36.954
RUN-002145,3,2,31.506
RUN-002145,3,3,17.988
RUN-002145,3,4,22.34
RUN-002145,4,0,27.426
RUN-002145,4,1,39.617
RUN-002145,4,2,29.896
RUN-002145,4,3,19.197
RUN-002145,4,4,23.326
RUN-002146,0,0,9.152
RUN-002146,0,1,26.514
RUN-002146,0,2,40.066
RUN-002146,0,3,31.555
RUN-002146,0,4,39.108
RUN-002146,1,0,25.035
RUN-002146,1,1,40.018
RUN-002146,1,2,33.404
RUN-002146,1,3,48.396
RUN-002146,1,4,45.537
RUN-002146,2,0,32.697
RUN-002146,2,1,29.698
RUN-002146,2,2,13.941
RUN-002146,2,3,22.368
RUN-002146,2,4,37.776
RUN-002146,3,0,26.98
RUN-002146,3,1,25.149
RUN-002146,3,2,30.503
RUN-002146,3,3,13.64
RUN-002146,3,4,20.924
RUN-002146,4,0,39.307
RUN-002146,4,1,30.674
RUN-002146,4,2,41.968
RUN-002146,4,3,34.371
RUN-002146,4,4,25.885
RUN-002147,0,0,16.819
RUN-002147,0,1,33.865
RUN-002147,0,2,11.957
RUN-002147,0,3,39.127
RUN-002147,0,4,31.095
RUN-002147,1,0,22.53
RUN-002147,1,1,29.287
RUN-002147,1,2,18.956
RUN-002147,1,3,35.559
RUN-002147,1,4,33.575
RUN-002147,2,0,20.653
RUN-002147,2,1,26.926
RUN-002147,2,2,14.52
RUN-002147,2,3,21.896
RUN-002147,2,4,22.442
RUN-002147,3,0,31.042
RUN-002147,3,1,26.869
RUN-002147,3,2,36.334
RUN-002147,3,3,52.878
RUN-002147,3,4,23.438
RUN-002147,4,0,43.487
RUN-002147,4,1,50.148
RUN-002147,4,2,57.285
RUN-002147,4,3,28.78
RUN-002147,4,4,13.687
RUN-002148,0,0,36.965
RUN-002148,0,1,38.767
RUN-002148,0,2,27.442
RUN-002148,0,3,28.935
RUN-002148,0,4,31.677
RUN-002148,1,0,44.11
RUN-002148,1,1,42.376
RUN-002148,1,2,25.017
RUN-002148,1,3,21.15
RUN-002148,1,4,23.968
RUN-002148,2,0,40.022
RUN-002148,2,1,26.587
RUN-002148,2,2,30.413
RUN-002148,2,3,32.194
RUN-002148,2,4,25.264
RUN-002148,3,0,39.7
RUN-002148,3,1,18.933
RUN-002148,3,2,25.215
RUN-002148,3,3,25.022
RUN-002148,3,4,17.642
RUN-002148,4,0,46.522
RUN-002148,4,1,23.432
RUN-002148,4,2,27.442
RUN-002148,4,3,33.256
RUN-002148,4,4,31.133
RUN-002149,0,0,24.95
RUN-002149,0,1,53.452
RUN-002149,0,2,32.224
RUN-002149,0,3,25.27
RUN-002149,0,4,38.442
RUN-002149,1,0,34.738
RUN-002149,1,1,44.26
RUN-002149,1,2,36.919
RUN-002149,1,3,57.878
RUN-002149,1,4,45.939
RUN-002149,2,0,47.65
RUN-002149,2,1,29.081
RUN-002149,2,2,40.855
RUN-002149,2,3,27.211
RUN-002149,2,4,37.421
RUN-002149,3,0,46.841
RUN-002149,3,1,36.625
RUN-002149,3,2,34.424
RUN-002149,3,3,41.874
RUN-002149,3,4,49.73
RUN-002149,4,0,45.113
RUN-002149,4,1,42.066
RUN-002149,4,2,46.672
RUN-002149,4,3,46.851
RUN-002149,4,4,41.393
RUN-002150,0,0,37.88
RUN-002150,0,1,37.757
RUN-002150,0,2,36.281
RUN-002150,0,3,37.918
RUN-002150,0,4,21.611
RUN-002150,1,0,45.227
RUN-002150,1,1,39.827
RUN-002150,1,2,35.146
RUN-002150,1,3,51.269
RUN-002150,1,4,50.906
RUN-002150,2,0,47.694
RUN-002150,2,1,47.31
RUN-002150,2,2,57.109
RUN-002150,2,3,57.297
RUN-002150,2,4,47.462
RUN-002150,3,0,35.455
RUN-002150,3,1,41.496
RUN-002150,3,2,44.251
RUN-002150,3,3,37.319
RUN-002150,3,4,28.771
RUN-002150,4,0,52.497
RUN-002150,4,1,48.684
RUN-002150,4,2,33.162
RUN-002150,4,3,16.613
RUN-002150,4,4,53.854
RUN-002151,0,0,19.942
RUN-002151,0,1,28.225
RUN-002151,0,2,25.815
RUN-002151,0,3,32.349
RUN-002151,0,4,11.438
RUN-002151,1,0,21.724
RUN-002151,1,1,20.878
RUN-002151,1,2,8.007
RUN-002151,1,3,38.622
RUN-002151,1,4,27.508
RUN-002151,2,0,26.117
RUN-002151,2,1,25.372
RUN-002151,2,2,37.837
RUN-002151,2,3,31.61
RUN-002151,2,4,10.049
RUN-002151,3,0,40.154
RUN-002151,3,1,16.052
RUN-002151,3,2,40.856
RUN-002151,3,3,24.05
RUN-002151,3,4,34.961
RUN-002151,4,0,36.793
RUN-002151,4,1,21.744
RUN-002151,4,2,40.306
RUN-002151,4,3,31.636
RUN-002151,4,4,34.706
RUN-002152,0,0,43.334
RUN-002152,0,1,48.377
RUN-002152,0,2,34.406
RUN-002152,0,3,24.153
RUN-002152,0,4,39.077
RUN-002152,1,0,56.947
RUN-002152,1,1,43.14
RUN-002152,1,2,31.4
RUN-002152,1,3,40.583
RUN-002152,1,4,33.455
RUN-002152,2,0,40.865
RUN-002152,2,1,42.392
RUN-002152,2,2,31.522
RUN-002152,2,3,21.662
